,Xiaomi,Asus,Mac OS X,Huawei,Windows 10 S,ARM_GPU,Samsung_CPU,Fujitsu,Lenovo,Samsung,Google,Android,Toshiba,HP,Microsoft,Dell,Chuwi,LG,Inches,Vero,2 in 1 Convertible,Apple,Mediacom,macOS,Netbook,Chrome OS,Storage,Windows 10,Windows 7,Linux,No OS,MSI,AMD_CPU,Intel_CPU,Intel_GPU,AMD_GPU,Acer,Weight,Razer,Workstation,Ultrabook,Nvidia_GPU,Gaming,CpuFreq,Notebook,ScreenHeight,ScreenWidth,Ram,Price
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,1,0,1,0,0,0,1.8,0,0,0,1,1,2.8,0,1080,1920,16,119427.12
122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,0,0,0,2.2,0,0,0,1,0,2.5,1,1080,1920,8,33513.119999999995
123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,0,1.8,1,1080,1920,16,67718.88
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,1,0,0,1,1,2.1,0,0,0,0,0,3.0,1,768,1366,4,24029.28
125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,0,0,0,1,0,0,1,1,0,0,1.86,0,0,0,0,0,1.6,1,768,1366,4,13799.52
126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.63,0,0,0,0,0,1.6,1,1080,1920,8,43263.36
127,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,64.0,0,0,0,0,0,1,0,0,1,0,1.65,0,0,0,0,0,1.5,1,768,1366,4,14811.3072
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.8,0,0,0,0,0,1.8,1,1080,1920,16,74378.87999999999
129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.5,0,0,0,0,0,1.6,1,1080,1920,8,49443.84
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,1,0,2.36,0,0,0,0,0,2.5,1,768,1366,8,34045.3872
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,1,0,2.2,0,0,0,0,0,2.0,1,1080,1920,4,23922.72
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,1,1.6,0,0,1,0,0,1.8,0,1080,1920,8,47099.52
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,1,2.2,0,0,0,1,0,2.7,1,1080,1920,4,30476.16
134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.05,0,0,0,0,0,2.7,1,768,1366,8,31861.44
135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.63,0,0,0,0,0,1.8,1,1080,1920,8,52640.64
136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,0,1,0,0,1,1,0,0,1.9,0,0,0,0,0,1.1,1,768,1366,4,13445.7408
137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1,1,2.5,0,1080,1920,8,49976.64
138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,0,1,0,0,1,0,0,0,2.2,0,0,0,1,0,2.5,1,1080,1920,4,26586.72
139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.32,0,0,0,0,0,2.5,1,1080,1920,4,37242.72
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,1,3.0,0,0,0,1,0,2.7,1,1080,1920,4,34898.4
141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,1.75,0,0,0,0,0,1.6,1,1080,1920,8,59461.5456
142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,0,0,0,2.4,0,0,0,1,1,2.8,0,1080,1920,8,46300.32
143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,1,0,0,2.1,0,0,0,0,0,2.3,1,768,1366,4,32074.56
144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,1,0,0,1,0,1.86,0,0,0,0,0,2.5,1,768,1366,4,19660.32
145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.25,0,0,1,0,0,1.8,0,1080,1920,8,58554.72
146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.5,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,0.97,0,0,1,0,0,1.2,0,2160,3840,8,107305.92
147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.0,0,0,0,0,0,1.1,1,1080,1920,4,18328.32
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,1,0,1,0,0,0,2.9,0,0,0,1,1,2.8,0,1080,1920,16,108105.12
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,1,2.1,0,0,0,0,0,2.0,1,768,1366,4,23816.16
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,2.56,0,0,0,1,1,2.8,0,1080,1920,16,66560.5728
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.62,0,0,0,1,1,2.8,0,1080,1920,8,47898.72
152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,0,1.9,0,0,0,0,0,2.5,1,768,1366,4,26533.44
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,1,0,1,0,0,0,2.8,0,0,0,1,1,2.8,0,1080,1920,16,100699.2
154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.48,0,0,1,0,0,2.7,0,1080,1920,4,57648.96
155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,1.91,0,0,0,0,0,1.6,1,1080,1920,6,32980.32
156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.74,0,0,0,0,0,2.4,0,1080,1920,4,33513.119999999995
157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.1,0,0,0,0,0,1.6,0,1080,1920,8,70063.2
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.56,0,0,0,0,0,1.8,0,1080,1920,8,55890.72
159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,1,0,0,2.1,0,0,0,0,0,2.2,1,768,1366,4,23816.16
160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,1,0,0,1,0,2.03,0,0,0,0,0,3.0,1,768,1366,4,21471.84
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,1,3.0,0,0,0,1,0,1.6,1,1080,1920,4,42890.4
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,2.13,0,0,0,0,0,1.6,1,1080,1920,8,38787.84
163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,1,2.8,0,1080,1920,16,57489.12
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,1,2.1,0,0,0,0,0,1.1,1,768,1366,4,18541.44
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,1,0,1,0,0,0,2.4,0,0,0,1,1,2.8,0,1080,1920,16,95850.72
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,1,2.1,0,0,0,0,0,1.1,1,768,1366,4,19367.8128
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.56,0,0,0,1,1,2.8,0,1080,1920,8,56502.9072
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,1,3.0,0,0,0,1,0,1.6,1,1080,1920,8,45501.12
169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,1,0,0,1.49,0,0,0,0,0,1.6,1,1080,1920,4,40173.12
170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.05,0,0,1,0,0,2.5,0,1440,2160,8,71874.72
171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,2000.0,1,0,0,0,0,0,1,0,1,0,2.71,0,0,0,0,0,2.5,1,1080,1920,6,37242.72
172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,0,0,0,1,0,1,0,0,1,0,2.2,0,0,0,0,0,2.9,1,768,1366,4,16463.52
173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.4,1,768,1366,4,26053.92
174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,0,1.6,1,1080,1920,8,49177.44
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.3,0,0,0,0,0,2.4,1,768,1366,8,24455.52
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,1,2.1,0,0,0,0,0,2.0,1,768,1366,4,23922.72
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0,0,0,0,512.0,1,0,0,0,1,0,1,0,0,0,4.4,0,0,0,1,1,2.9,0,1080,1920,32,149130.72
178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,1,0,1.9,0,0,0,0,0,2.5,1,1080,1920,8,43316.64
179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.29,0,0,0,0,0,1.6,0,2160,3840,8,79866.72
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,1,0,0,0,1,0,1,0,2.02,0,0,0,0,0,1.8,1,1080,1920,16,55890.72
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.23,0,0,1,0,0,1.6,0,1080,1920,8,74538.72
182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.9,0,1,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.4,0,0,0,0,0,1.8,0,2160,3840,16,98514.72
183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,0,2.0,0,0,0,0,0,2.5,1,768,1366,8,42251.04
184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,0,0,0,1.95,0,0,0,1,0,1.6,1,1080,1920,8,63882.72
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,2.77,0,0,0,1,0,1.8,1,1080,1920,16,82530.72
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,2.06,0,0,0,1,0,2.8,1,2160,3840,16,127712.16
187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,0,0,0,2.4,0,0,0,1,1,2.5,0,1080,1920,8,41505.12
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,1,1.12,0,0,1,0,0,1.2,0,1080,1920,8,52693.92
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,1,0,2.8,0,0,0,0,0,1.8,1,1080,1920,8,57808.8
190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,1,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.42,0,0,0,0,0,2.7,0,1440,2560,16,150462.72
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,0,0,0,0,0,0,32.0,1,0,0,0,0,0,1,1,0,0,1.3,0,0,0,0,0,1.1,1,1080,1920,4,13852.8
192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,0,0,0,1.3,0,0,1,1,0,2.5,0,1080,1920,8,53274.67199999999
193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,0,0,0,2.8,0,0,0,1,0,1.6,1,900,1600,8,37189.44
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,1,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,1.62,0,0,0,0,0,1.8,0,1080,1920,8,44701.92
195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,0,1.6,1,1080,1920,8,48697.92
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,0,3.49,1,0,0,1,1,2.9,0,2160,3840,32,324954.72
197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.3,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.49,0,0,0,0,0,1.6,1,1080,1920,8,51095.52
198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,3.35,0,0,0,1,1,2.8,0,1080,1920,16,73473.12
199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.5,0,0,0,1,0,1.8,1,1080,1920,8,55677.6
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,2.65,0,0,0,1,1,2.8,0,2160,3840,16,98301.6
201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,0,2.1,0,0,0,0,0,2.3,1,768,1366,4,26267.04
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,0,1,2.23,0,0,0,1,0,2.7,1,1080,1920,8,39533.76
203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,3.2,0,0,0,1,1,2.8,0,1080,1920,16,93186.72
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.8,0,1,0,1,0,3.0,0,2160,3840,16,162770.4
205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,512.0,0,0,0,1,0,0,1,0,0,0,2.4,0,0,0,1,1,2.8,0,1080,1920,16,74485.44
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.3,0,0,0,0,0,2.4,1,768,1366,6,23389.92
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.21,0,0,1,0,0,1.8,0,2160,3840,8,103842.72
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.2,0,0,1,0,0,1.8,0,1080,1920,8,77202.72
209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,2.2,0,0,0,0,0,2.5,1,768,1366,8,31808.16
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,0,0,1,2.4,0,0,0,1,0,2.8,1,1080,1920,8,41505.12
211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.9,0,0,0,1,1,2.8,0,1080,1920,16,74964.95999999999
212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,0,0,0,1,0,0,1,1,0,0,2.1,0,0,0,0,0,2.0,1,1080,1920,4,18594.72
213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,0,1,0,0,1,1,0,0,2.2,0,0,0,0,0,2.5,1,1080,1920,8,29250.72
214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.05,0,0,1,0,0,2.7,0,1440,2160,8,79866.72
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,1,0,1.4,0,0,1,0,0,1.8,0,1080,1920,8,49650.5664
216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,1000.0,0,0,0,1,0,0,1,0,0,0,2.8,0,0,0,1,0,2.5,1,900,1600,8,31381.92
217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,1.63,0,0,0,1,0,1.8,1,1080,1920,8,54931.68
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.6,0,0,1,0,0,1.6,0,1080,1920,8,61218.72
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,1,0,0,0,0,0,512.0,1,0,0,0,0,0,1,1,0,0,1.62,0,0,0,0,0,1.8,0,1080,1920,16,68145.12
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,1,0,0,0,1,0,1,0,2.2,0,0,0,0,0,1.6,1,1080,1920,8,36089.208
221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.74,0,0,0,0,0,1.6,0,1080,1920,8,47898.72
222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.2,0,0,1,0,0,2.5,0,1080,1920,8,72620.64
223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.1,0,0,0,0,0,1.6,1,1080,1920,8,42304.32
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,4.42,0,0,0,1,1,2.8,0,1080,1920,16,130873.7952
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,1,2.2,0,0,0,1,0,2.7,1,1080,1920,8,44328.96
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,1,0,2.3,0,0,0,0,0,2.7,1,1080,1920,16,45768.0528
227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,0,2.5,1,1080,1920,8,40972.32
228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,2.69,0,0,0,1,0,2.5,1,1080,1920,8,47472.48
229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,0,1,0,1.9,0,0,0,0,0,2.7,1,1080,1920,8,67612.31999999999
230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,1,0,0,0,0,0,1,1,0,0,2.37,0,0,0,0,0,2.4,1,768,1366,4,21258.1872
231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,0,0,0,0,0,0,0,500.0,1,0,0,0,0,1,0,0,1,0,2.1,0,0,0,0,0,1.5,1,768,1366,4,17582.399999999998
232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,0,3.2,0,0,0,1,1,2.8,0,1080,1920,16,79866.72
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,0,1.6,0,0,0,0,0,2.5,1,1080,1920,8,45767.52
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,1,0,0,0,0,0,256.0,1,0,0,0,0,0,1,1,0,1,1.6,0,0,0,0,0,2.3,0,1080,1920,8,36709.92
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,0,0,0,0,0,0,0,256.0,0,0,1,0,0,0,1,0,1,0,2.36,0,0,0,0,0,2.7,1,1080,1920,16,47898.72
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,1000.0,0,0,1,0,0,0,1,1,0,1,2.1,0,0,0,0,0,2.0,1,768,1366,4,20779.2
237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,1,0,0,1,0,2.2,0,0,0,0,0,2.5,1,1080,1920,4,30636.0
238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,512.0,1,0,0,0,0,0,1,0,0,0,4.7,0,0,0,1,1,2.9,0,1080,1920,32,207259.2
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,256.0,1,0,0,0,0,0,1,0,0,1,2.5,0,0,0,1,1,2.5,0,1080,1920,8,45074.88
240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,1,0,0,2.2,0,0,0,0,0,2.0,1,768,1366,8,31381.92
241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,128.0,1,0,0,0,0,0,1,0,0,0,2.1,0,0,0,1,0,1.8,1,1080,1920,8,61005.6
